======================================================================
DQN Agent Evaluation Results
======================================================================
Generated: 2025-12-10 09:20:17
======================================================================

SUMMARY STATISTICS
----------------------------------------------------------------------
Agent Type: dqn
Games Played: 1000
Wins: 364
Win Rate: 36.40%
Evaluation Runtime: 305.58 seconds (5.09 minutes)
Model: dqn_nors_20k.pt

HYPERPARAMETERS / CONFIGURATION
----------------------------------------------------------------------
gamma: 0.9
learning_rate: 0.001
epsilon: 1.0
decay_rate: 0.99995
min_epsilon: 0.05
batch_size: 64
discount_factor: 0.9
target_sync_steps: 1000
replay_memory_size: 50000
layout: mediumClassic
num_ghosts: 2
ghost_type: RandomGhost
max_steps: 1000
random_rewards: False
use_reward_shaping: True

SCORE STATISTICS
----------------------------------------------------------------------
Average Score: 4109.46
Std Dev Score: 5096.00
Min Score: -570.00
Max Score: 11414.00
Median Score: 500.00

EPISODE LENGTH STATISTICS
----------------------------------------------------------------------
Average Length: 1332.69 moves
Min Length: 70 moves
Max Length: 2998 moves
Median Length: 1092 moves

INDIVIDUAL GAME RESULTS
----------------------------------------------------------------------
Game   Win    Score      Length    
833    No     300.00     1648      
834    Yes    10620.00   1648      
835    No     140.00     2998      
836    No     26.00      401       
837    No     508.00     934       
838    No     253.00     2361      
839    No     450.00     1198      
840    No     -90.00     2248      
841    No     560.00     2998      
842    No     508.00     1026      
843    No     102.00     443       
844    Yes    11064.00   916       
845    No     408.00     1356      
846    No     40.00      1860      
847    No     360.00     2998      
848    No     254.00     556       
849    Yes    10841.00   1585      
850    Yes    11040.00   988       
851    Yes    10744.00   1276      
852    No     540.00     2998      
853    Yes    10736.00   1900      
854    No     210.00     1888      
855    No     -136.00    1726      
856    No     346.00     431       
857    No     142.00     384       
858    No     273.00     2301      
859    No     138.00     424       
860    No     440.00     750       
861    No     451.00     1166      
862    No     497.00     1057      
863    Yes    10796.00   1120      
864    No     -216.00    2597      
865    No     -20.00     238       
866    No     160.00     2998      
867    Yes    11217.00   1657      
868    Yes    11044.00   976       
869    Yes    10649.00   1561      
870    Yes    10366.00   2410      
871    Yes    11296.00   820       
872    No     358.00     545       
873    No     526.00     760       
874    No     768.00     786       
875    Yes    11028.00   1024      
876    No     320.00     2218      
877    No     48.00      1835      
878    Yes    10450.00   2158      
879    No     286.00     1120      
880    No     290.00     568       
881    No     392.00     1942      
882    Yes    10843.00   1579      
883    No     748.00     904       
884    No     444.00     706       
885    No     552.00     714       
886    No     86.00      342       
887    No     -196.00    1008      
888    No     891.00     925       
889    Yes    11236.00   1000      
890    No     268.00     665       
891    No     122.00     473       
892    No     644.00     556       
893    Yes    10485.00   1453      
894    No     697.00     847       
895    No     572.00     832       
896    Yes    10206.00   2890      
897    Yes    11016.00   1060      
898    No     -182.00    244       
899    No     550.00     2998      
900    No     697.00     938       
901    Yes    10770.00   1198      
902    No     394.00     408       
903    No     110.00     718       
904    Yes    11040.00   988       
905    Yes    11054.00   946       
906    Yes    10459.00   1531      
907    No     -70.00     268       
908    Yes    9980.00    2968      
909    No     -88.00     263       
910    Yes    10651.00   955       
911    No     320.00     1620      
912    No     -12.00     455       
913    No     -362.00    1054      
914    No     359.00     1441      
915    Yes    11048.00   964       
916    No     428.00     756       
917    No     -80.00     209       
918    No     367.00     1358      
919    No     220.00     1228      
920    Yes    11185.00   1153      
921    No     302.00     982       
922    Yes    11012.00   1072      
923    Yes    10928.00   1324      
924    No     73.00      590       
925    Yes    10741.00   1285      
926    No     360.00     2998      
927    Yes    10662.00   922       
928    Yes    10972.00   1192      
929    No     522.00     714       
930    Yes    11228.00   1024      
931    No     180.00     1379      
932    No     514.00     887       
933    Yes    11032.00   1012      
934    Yes    10938.00   1294      
935    Yes    10802.00   1102      
936    No     476.00     611       
937    No     364.00     798       
938    No     40.00      2428      
939    Yes    10840.00   1588      
940    No     520.00     898       
941    No     -345.00    2984      
942    No     626.00     642       
943    No     714.00     798       
944    No     -368.00    142       
945    No     560.00     2998      
946    No     16.00      1870      
947    No     182.00     1432      
948    Yes    10785.00   1753      
949    Yes    11017.00   1657      
950    No     130.00     509       
951    No     -20.00     1078      
952    Yes    10520.00   1948      
953    No     300.00     1050      
954    Yes    11080.00   1468      
955    No     32.00      444       
956    No     426.00     1870      
957    Yes    10783.00   1159      
958    Yes    10876.00   1480      
959    Yes    10744.00   1276      
960    No     560.00     2998      
961    No     438.00     936       
962    Yes    10508.00   1384      
963    Yes    10588.00   1744      
964    No     -211.00    2612      
965    Yes    11088.00   1444      
966    No     -142.00    1804      
967    No     110.00     330       
968    Yes    11024.00   1036      
969    Yes    10507.00   1987      
970    No     172.00     743       
971    Yes    11041.00   985       
972    No     158.00     1986      
973    No     316.00     882       
974    No     93.00      1640      
975    No     350.00     2998      
976    No     346.00     1480      
977    Yes    11016.00   1060      
978    No     -209.00    385       
979    No     476.00     1031      
980    No     558.00     784       
981    No     126.00     940       
982    No     79.00      2911      
983    No     316.00     880       
984    No     103.00     981       
985    No     307.00     727       
986    No     -224.00    280       
987    No     480.00     720       
988    No     672.00     1043      
989    No     360.00     2998      
990    Yes    10588.00   1144      
991    No     566.00     700       
992    No     514.00     1036      
993    Yes    11052.00   952       
994    No     502.00     952       
995    No     -51.00     482       
996    No     111.00     357       
997    No     360.00     2998      
998    No     540.00     2998      
999    Yes    10952.00   1252      
1000   Yes    10848.00   1564      

======================================================================
End of Report
======================================================================
